
Predictions were generated on 06-Oct-2025 at 18:07:26 using FAST (v8.16.00a-bjj, 27-Jul-2016), compiled as a 32-bit application using single precision
 linked with  NWTC Subroutine Library (v2.09.00, 23-Jul-2016); ElastoDyn (v1.04.00a-bjj, 26-Jul-2016); InflowWind (v3.03.00, 26-Jul-2016); AeroDyn14 (v14.05.01a-bjj, 25-Jul-2016); ServoDyn (v1.06.00a-bjj, 26-Jul-2016)

Description from the FAST input file: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time      	Wind1VelX 	BldPitch1 	RotSpeed  	TTDspFA   	TwrBsMyt  	LSShftTq  	RootMyc1  	GenPwr    	GenTq     
(s)       	(m/s)     	(deg)     	(rpm)     	(m)       	(kN·m)    	(kN·m)    	(kN·m)    	(kW)      	(kN·m)    
   42.8750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.633E+03	 5.000E+03	 4.309E+01
   42.8875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.633E+03	 5.000E+03	 4.309E+01
   42.9000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.632E+03	 5.000E+03	 4.309E+01
   42.9125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.631E+03	 5.000E+03	 4.309E+01
   42.9250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.630E+03	 5.000E+03	 4.309E+01
   42.9375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.629E+03	 5.000E+03	 4.309E+01
   42.9500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.628E+03	 5.000E+03	 4.309E+01
   42.9625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.627E+03	 5.000E+03	 4.309E+01
   42.9750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.626E+03	 5.000E+03	 4.309E+01
   42.9875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.624E+03	 5.000E+03	 4.309E+01
   43.0000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.623E+03	 5.000E+03	 4.309E+01
   43.0125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.621E+03	 5.000E+03	 4.309E+01
   43.0250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.620E+03	 5.000E+03	 4.309E+01
   43.0375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.618E+03	 5.000E+03	 4.309E+01
   43.0500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.616E+03	 5.000E+03	 4.309E+01
   43.0625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.614E+03	 5.000E+03	 4.309E+01
   43.0750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.612E+03	 5.000E+03	 4.309E+01
   43.0875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.610E+03	 5.000E+03	 4.309E+01
   43.1000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.608E+03	 5.000E+03	 4.309E+01
   43.1125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.606E+03	 5.000E+03	 4.309E+01
   43.1250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.604E+03	 5.000E+03	 4.309E+01
   43.1375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.601E+03	 5.000E+03	 4.309E+01
   43.1500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.599E+03	 5.000E+03	 4.309E+01
   43.1625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.596E+03	 5.000E+03	 4.309E+01
   43.1750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.593E+03	 5.000E+03	 4.309E+01
   43.1875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.591E+03	 5.000E+03	 4.309E+01
   43.2000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.588E+03	 5.000E+03	 4.309E+01
   43.2125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.585E+03	 5.000E+03	 4.309E+01
   43.2250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.582E+03	 5.000E+03	 4.309E+01
   43.2375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.579E+03	 5.000E+03	 4.309E+01
   43.2500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.575E+03	 5.000E+03	 4.309E+01
   43.2625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.572E+03	 5.000E+03	 4.309E+01
   43.2750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.569E+03	 5.000E+03	 4.309E+01
   43.2875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.565E+03	 5.000E+03	 4.309E+01
   43.3000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.562E+03	 5.000E+03	 4.309E+01
   43.3125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.558E+03	 5.000E+03	 4.309E+01
   43.3250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.554E+03	 5.000E+03	 4.309E+01
   43.3375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.551E+03	 5.000E+03	 4.309E+01
   43.3500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.547E+03	 5.000E+03	 4.309E+01
   43.3625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.543E+03	 5.000E+03	 4.309E+01
   43.3750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.539E+03	 5.000E+03	 4.309E+01
   43.3875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.535E+03	 5.000E+03	 4.309E+01
   43.4000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.531E+03	 5.000E+03	 4.309E+01
   43.4125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.527E+03	 5.000E+03	 4.309E+01
   43.4250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.523E+03	 5.000E+03	 4.309E+01
   43.4375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.518E+03	 5.000E+03	 4.309E+01
   43.4500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.514E+03	 5.000E+03	 4.309E+01
   43.4625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.509E+03	 5.000E+03	 4.309E+01
   43.4750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.505E+03	 5.000E+03	 4.309E+01
   43.4875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.500E+03	 5.000E+03	 4.309E+01
   43.5000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.496E+03	 5.000E+03	 4.309E+01
   43.5125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.491E+03	 5.000E+03	 4.309E+01
   43.5250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.486E+03	 5.000E+03	 4.309E+01
   43.5375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.481E+03	 5.000E+03	 4.309E+01
   43.5500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.476E+03	 5.000E+03	 4.309E+01
   43.5625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 4.471E+03	 5.000E+03	 4.309E+01
   43.5750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.466E+03	 5.000E+03	 4.309E+01
   43.5875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.461E+03	 5.000E+03	 4.309E+01
   43.6000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.456E+03	 5.000E+03	 4.309E+01
   43.6125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.451E+03	 5.000E+03	 4.309E+01
   43.6250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.446E+03	 5.000E+03	 4.309E+01
   43.6375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.440E+03	 5.000E+03	 4.309E+01
   43.6500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.435E+03	 5.000E+03	 4.309E+01
   43.6625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.430E+03	 5.000E+03	 4.309E+01
   43.6750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.424E+03	 5.000E+03	 4.309E+01
   43.6875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.419E+03	 5.000E+03	 4.309E+01
   43.7000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.413E+03	 5.000E+03	 4.309E+01
   43.7125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.408E+03	 5.000E+03	 4.309E+01
   43.7250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 4.402E+03	 5.000E+03	 4.309E+01
   43.7375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.396E+03	 5.000E+03	 4.309E+01
   43.7500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.391E+03	 5.000E+03	 4.309E+01
   43.7625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.385E+03	 5.000E+03	 4.309E+01
   43.7750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.379E+03	 5.000E+03	 4.309E+01
   43.7875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.373E+03	 5.000E+03	 4.309E+01
   43.8000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.367E+03	 5.000E+03	 4.309E+01
   43.8125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.361E+03	 5.000E+03	 4.309E+01
   43.8250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.355E+03	 5.000E+03	 4.309E+01
   43.8375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.349E+03	 5.000E+03	 4.309E+01
   43.8500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.343E+03	 5.000E+03	 4.309E+01
   43.8625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.337E+03	 5.000E+03	 4.309E+01
   43.8750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.331E+03	 5.000E+03	 4.309E+01
   43.8875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.325E+03	 5.000E+03	 4.309E+01
   43.9000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.319E+03	 5.000E+03	 4.309E+01
   43.9125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.313E+03	 5.000E+03	 4.309E+01
   43.9250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.306E+03	 5.000E+03	 4.309E+01
   43.9375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.300E+03	 5.000E+03	 4.309E+01
   43.9500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.294E+03	 5.000E+03	 4.309E+01
   43.9625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.288E+03	 5.000E+03	 4.309E+01
   43.9750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.281E+03	 5.000E+03	 4.309E+01
   43.9875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.275E+03	 5.000E+03	 4.309E+01
   44.0000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.269E+03	 5.000E+03	 4.309E+01
   44.0125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.262E+03	 5.000E+03	 4.309E+01
   44.0250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.256E+03	 5.000E+03	 4.309E+01
   44.0375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.250E+03	 5.000E+03	 4.309E+01
   44.0500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.243E+03	 5.000E+03	 4.309E+01
   44.0625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.237E+03	 5.000E+03	 4.309E+01
   44.0750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.230E+03	 5.000E+03	 4.309E+01
   44.0875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.224E+03	 5.000E+03	 4.309E+01
   44.1000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.217E+03	 5.000E+03	 4.309E+01
   44.1125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.211E+03	 5.000E+03	 4.309E+01
   44.1250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.204E+03	 5.000E+03	 4.309E+01
   44.1375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.198E+03	 5.000E+03	 4.309E+01
   44.1500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.191E+03	 5.000E+03	 4.309E+01
   44.1625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.185E+03	 5.000E+03	 4.309E+01
   44.1750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.178E+03	 5.000E+03	 4.309E+01
   44.1875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.172E+03	 5.000E+03	 4.309E+01
   44.2000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.166E+03	 5.000E+03	 4.309E+01
   44.2125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.159E+03	 5.000E+03	 4.309E+01
   44.2250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.153E+03	 5.000E+03	 4.309E+01
   44.2375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.146E+03	 5.000E+03	 4.309E+01
   44.2500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.140E+03	 5.000E+03	 4.309E+01
   44.2625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.133E+03	 5.000E+03	 4.309E+01
   44.2750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.127E+03	 5.000E+03	 4.309E+01
   44.2875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.120E+03	 5.000E+03	 4.309E+01
   44.3000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.114E+03	 5.000E+03	 4.309E+01
   44.3125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.749E+04	 4.180E+03	 4.108E+03	 5.000E+03	 4.309E+01
   44.3250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.101E+03	 5.000E+03	 4.309E+01
   44.3375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.095E+03	 5.000E+03	 4.309E+01
   44.3500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.089E+03	 5.000E+03	 4.309E+01
   44.3625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.082E+03	 5.000E+03	 4.309E+01
   44.3750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.076E+03	 5.000E+03	 4.309E+01
   44.3875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.070E+03	 5.000E+03	 4.309E+01
   44.4000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.064E+03	 5.000E+03	 4.309E+01
   44.4125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.058E+03	 5.000E+03	 4.309E+01
   44.4250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.052E+03	 5.000E+03	 4.309E+01
   44.4375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.046E+03	 5.000E+03	 4.309E+01
   44.4500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.040E+03	 5.000E+03	 4.309E+01
   44.4625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.034E+03	 5.000E+03	 4.309E+01
   44.4750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.028E+03	 5.000E+03	 4.309E+01
   44.4875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.022E+03	 5.000E+03	 4.309E+01
   44.5000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.017E+03	 5.000E+03	 4.309E+01
   44.5125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.011E+03	 5.000E+03	 4.309E+01
   44.5250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.005E+03	 5.000E+03	 4.309E+01
   44.5375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 4.000E+03	 5.000E+03	 4.309E+01
   44.5500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.748E+04	 4.180E+03	 3.994E+03	 5.000E+03	 4.309E+01
   44.5625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 3.988E+03	 5.000E+03	 4.309E+01
   44.5750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 3.983E+03	 5.000E+03	 4.309E+01
   44.5875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 3.978E+03	 5.000E+03	 4.309E+01
   44.6000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 3.972E+03	 5.000E+03	 4.309E+01
   44.6125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 3.967E+03	 5.000E+03	 4.309E+01
   44.6250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 3.962E+03	 5.000E+03	 4.309E+01
   44.6375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 3.957E+03	 5.000E+03	 4.309E+01
   44.6500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 3.951E+03	 5.000E+03	 4.309E+01
   44.6625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 3.946E+03	 5.000E+03	 4.309E+01
   44.6750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 3.941E+03	 5.000E+03	 4.309E+01
   44.6875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 3.936E+03	 5.000E+03	 4.309E+01
   44.7000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 3.931E+03	 5.000E+03	 4.309E+01
   44.7125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 3.927E+03	 5.000E+03	 4.309E+01
   44.7250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 3.922E+03	 5.000E+03	 4.309E+01
   44.7375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 3.917E+03	 5.000E+03	 4.309E+01
   44.7500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 3.913E+03	 5.000E+03	 4.309E+01
   44.7625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.747E+04	 4.180E+03	 3.908E+03	 5.000E+03	 4.309E+01
   44.7750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.903E+03	 5.000E+03	 4.309E+01
   44.7875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.899E+03	 5.000E+03	 4.309E+01
   44.8000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.895E+03	 5.000E+03	 4.309E+01
   44.8125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.891E+03	 5.000E+03	 4.309E+01
   44.8250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.886E+03	 5.000E+03	 4.309E+01
   44.8375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.883E+03	 5.000E+03	 4.309E+01
   44.8500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.879E+03	 5.000E+03	 4.309E+01
   44.8625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.875E+03	 5.000E+03	 4.309E+01
   44.8750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.871E+03	 5.000E+03	 4.309E+01
   44.8875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.867E+03	 5.000E+03	 4.309E+01
   44.9000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.864E+03	 5.000E+03	 4.309E+01
   44.9125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.860E+03	 5.000E+03	 4.309E+01
   44.9250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.857E+03	 5.000E+03	 4.309E+01
   44.9375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.854E+03	 5.000E+03	 4.309E+01
   44.9500	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.851E+03	 5.000E+03	 4.309E+01
   44.9625	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.847E+03	 5.000E+03	 4.309E+01
   44.9750	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.844E+03	 5.000E+03	 4.309E+01
   44.9875	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.842E+03	 5.000E+03	 4.309E+01
   45.0000	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.839E+03	 5.000E+03	 4.309E+01
   45.0125	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.836E+03	 5.000E+03	 4.309E+01
   45.0250	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.833E+03	 5.000E+03	 4.309E+01
   45.0375	 2.000E+01	 1.745E+01	 1.210E+01	 0.000E+00	 2.746E+04	 4.180E+03	 3.831E+03	 5.000E+03	 4.309E+01
